"gr;""id"";""lang"";""ts"";""round"";""trx"";""sec"";""pos"";""activity"";""price"";""crypto"";""fiat"";""crypto_prev"";""fiat_prev"";""sell"";""buy"";""buy_prev"";""t_gain"";""t_tax"";""t_gain_net"";""r_gain"";""r_gain_prev"";""r_tax"";""r_tax_prev"";""r_gain_net"";""tax_disclos"";""tax_discre"";""audit"";""penalty"";""r_gain_final"";""num"""
"2;""FC"";1;""2025-02-03 02:20:31"";7;2;14;""s"";""buying"";939288;0.86;0;0.0;803754;0;939288;939288;0;0;0;803754;803754;160750;160750;643004;0;160750;0;0;803754;11720"
"2;""xi"";1;""2025-02-03 02:20:34"";13;1;19;""b"";""selling"";3082570;0.0;3082570;1.0;0;3082570;0;0;3082570;616514;2466056;3082570;0;616514;0;2466056;616514;0;1;0;2466056;11721"
"2;""FC"";1;""2025-02-03 02:20:36"";7;3;9;""b"";""selling"";972980;0.0;836763;0.86;0;972980;939288;939288;33692;6738;26954;837446;803754;167489;160750;669957;0;167489;0;0;837446;11722"
"1;""dw"";1;""2025-02-03 02:20:38"";15;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11723"
"2;""FC"";1;""2025-02-03 02:20:40"";7;4;5;""s"";""buying"";985661;0.85;0;0.0;836763;0;985661;985661;0;0;0;837446;837446;167489;167489;669957;0;167489;0;0;837446;11724"
"2;""FC"";1;""2025-02-03 02:20:40"";7;4;5;""s"";""buying"";985661;0.85;0;0.0;836763;0;985661;985661;0;0;0;837446;837446;167489;167489;669957;0;167489;0;0;837446;11725"
"2;""FC"";1;""2025-02-03 02:20:41"";7;5;4;""b"";""selling"";1020824;0.0;867700;0.85;0;1020824;985661;985661;35163;7032;28131;872609;837446;174521;167489;698088;170000;4521;1;9042;689046;11726"
"1;""Px"";1;""2025-02-03 02:20:49"";6;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11727"
"1;""dw"";1;""2025-02-03 02:20:53"";15;1;27;""b"";""selling"";5930232;0.0;5930232;1.0;0;5930232;0;0;5930232;1186046;4744186;5930232;0;1186046;0;4744186;0;1186046;0;0;5930232;11728"
"1;""dw"";1;""2025-02-03 02:20:58"";15;2;23;""s"";""buying"";5785892;1.02;0;0.0;5930232;0;5785892;5785892;0;0;0;5930232;5930232;1186046;1186046;4744186;0;1186046;0;0;5930232;11729"
"1;""Px"";1;""2025-02-03 02:21:00"";6;1;31;""b"";""selling"";855076;0.0;855076;1.0;0;855076;0;0;855076;171015;684061;855076;0;171015;0;684061;0;171015;0;0;855076;11730"
"2;""xi"";1;""2025-02-03 02:21:03"";14;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11731"
"1;""Px"";1;""2025-02-03 02:21:04"";6;2;27;""s"";""buying"";802727;1.07;0;0.0;855076;0;802727;802727;0;0;0;855076;855076;171015;171015;684061;0;171015;0;0;855076;11732"
"2;""FC"";1;""2025-02-03 02:21:06"";8;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11733"
"1;""Px"";1;""2025-02-03 02:21:15"";6;3;20;""b"";""selling"";753166;0.0;805888;1.07;0;753166;802727;802727;-49561;0;-49561;805515;855076;161103;171015;644412;0;161103;0;0;805515;11734"
"2;""xi"";1;""2025-02-03 02:21:15"";14;1;29;""b"";""selling"";5733209;0.0;5733209;1.0;0;5733209;0;0;5733209;1146641;4586568;5733209;0;1146641;0;4586568;0;1146641;0;0;5733209;11735"
"1;""Px"";1;""2025-02-03 02:21:22"";6;4;16;""s"";""buying"";742429;1.09;0;0.0;805888;0;742429;742429;0;0;0;805515;805515;161103;161103;644412;0;161103;0;0;805515;11736"
"2;""xi"";1;""2025-02-03 02:21:25"";14;2;19;""s"";""buying"";5452914;1.05;0;0.0;5733209;0;5452914;5452914;0;0;0;5733209;5733209;1146641;1146641;4586568;0;1146641;0;0;5733209;11737"
"1;""dw"";1;""2025-02-03 02:21:28"";15;3;8;""b"";""selling"";5938431;0.0;6057200;1.02;0;5938431;5785892;5785892;152539;30507;122032;6082771;5930232;1216554;1186046;4866217;1216554;0;0;0;4866217;11738"
"2;""FC"";1;""2025-02-03 02:21:29"";8;1;19;""b"";""selling"";646980;0.0;646980;1.0;0;646980;0;0;646980;129396;517584;646980;0;129396;0;517584;120000;9396;0;0;526980;11739"
"1;""Px"";1;""2025-02-03 02:21:29"";6;5;12;""b"";""selling"";744831;0.0;811866;1.09;0;744831;742429;742429;2402;480;1922;807917;805515;161583;161103;646334;161583;0;1;0;646334;11740"
"2;""xi"";1;""2025-02-03 02:21:38"";14;3;7;""b"";""selling"";5760389;0.0;6048408;1.05;0;5760389;5452914;5452914;307475;61495;245980;6040684;5733209;1208136;1146641;4832548;0;1208136;1;2416272;2416276;11741"
"2;""xi"";1;""2025-02-03 02:21:52"";15;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11742"
"2;""FC"";1;""2025-02-03 02:22:02"";9;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11743"
"2;""FC"";1;""2025-02-03 02:22:07"";9;1;37;""b"";""selling"";984267;0.0;984267;1.0;0;984267;0;0;984267;196853;787414;984267;0;196853;0;787414;0;196853;0;0;984267;11744"
"2;""FC"";1;""2025-02-03 02:22:23"";9;2;20;""s"";""buying"";879037;1.12;0;0.0;984267;0;879037;879037;0;0;0;984267;984267;196853;196853;787414;0;196853;0;0;984267;11745"
"2;""xi"";1;""2025-02-03 02:22:23"";15;1;10;""b"";""selling"";5891883;0.0;5891883;1.0;0;5891883;0;0;5891883;1178376;4713507;5891883;0;1178376;0;4713507;0;1178376;0;0;5891883;11746"
"1;""Px"";1;""2025-02-03 02:22:27"";7;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11747"
"2;""xi"";1;""2025-02-03 02:22:31"";15;2;3;""s"";""buying"";5604894;1.05;0;0.0;5891883;0;5604894;5604894;0;0;0;5891883;5891883;1178376;1178376;4713507;0;1178376;0;0;5891883;11748"
"2;""FC"";1;""2025-02-03 02:22:31"";9;3;13;""b"";""selling"";1016727;0.0;1138734;1.12;0;1016727;879037;879037;137690;27538;110152;1121957;984267;224391;196853;897566;224000;391;0;0;897957;11749"
"2;""xi"";1;""2025-02-03 02:22:33"";15;3;1;""b"";""selling"";5824500;0.0;6115725;1.05;0;5824500;5604894;5604894;219606;43921;175685;6111489;5891883;1222297;1178376;4889192;0;1222297;0;0;6111489;11750"
"2;""xi"";1;""2025-02-03 02:22:33"";15;3;1;""b"";""selling"";5824500;0.0;6115725;1.05;0;5824500;5604894;5604894;219606;43921;175685;6111489;5891883;1222297;1178376;4889192;0;1222297;1;2444594;2444598;11751"
"1;""Px"";1;""2025-02-03 02:22:40"";7;1;29;""b"";""selling"";892904;0.0;892904;1.0;0;892904;0;0;892904;178580;714324;892904;0;178580;0;714324;0;178580;0;0;892904;11752"
"1;""Px"";1;""2025-02-03 02:22:46"";7;2;24;""s"";""buying"";868088;1.03;0;0.0;892904;0;868088;868088;0;0;0;892904;892904;178580;178580;714324;0;178580;0;0;892904;11753"
"1;""Px"";1;""2025-02-03 02:22:53"";7;3;20;""b"";""selling"";859683;0.0;885473;1.03;0;859683;868088;868088;-8405;0;-8405;884499;892904;176899;178580;707600;0;176899;0;0;884499;11754"
"2;""FC"";1;""2025-02-03 02:22:57"";10;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11755"
"1;""Px"";1;""2025-02-03 02:22:59"";7;4;17;""s"";""buying"";935053;0.95;0;0.0;885473;0;935053;935053;0;0;0;884499;884499;176899;176899;707600;0;176899;0;0;884499;11756"
"2;""FC"";1;""2025-02-03 02:23:08"";10;1;30;""b"";""selling"";924321;0.0;924321;1.0;0;924321;0;0;924321;184864;739457;924321;0;184864;0;739457;0;184864;0;0;924321;11757"
"1;""Px"";1;""2025-02-03 02:23:08"";7;5;13;""b"";""selling"";961342;0.0;913275;0.95;0;961342;935053;935053;26289;5257;21032;910788;884499;182157;176899;728631;182157;0;0;0;728631;11758"
"2;""FC"";1;""2025-02-03 02:23:11"";10;2;27;""s"";""buying"";915139;1.01;0;0.0;924321;0;915139;915139;0;0;0;924321;924321;184864;184864;739457;0;184864;0;0;924321;11759"
"2;""FC"";1;""2025-02-03 02:23:17"";10;3;21;""b"";""selling"";958107;0.0;967688;1.01;0;958107;915139;915139;42968;8593;34375;967289;924321;193457;184864;773832;0;193457;0;0;967289;11760"
"2;""FC"";1;""2025-02-03 02:23:22"";10;4;16;""s"";""buying"";1091282;0.89;0;0.0;967688;0;1091282;1091282;0;0;0;967289;967289;193457;193457;773832;0;193457;0;0;967289;11761"
"2;""FC"";1;""2025-02-03 02:23:25"";10;5;13;""b"";""selling"";1132347;0.0;1007789;0.89;0;1132347;1091282;1091282;41065;8213;32852;1008354;967289;201670;193457;806684;200000;1670;1;3340;803344;11762"
"2;""FC"";1;""2025-02-03 02:23:47"";11;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11763"
"2;""FC"";1;""2025-02-03 02:23:53"";11;1;36;""b"";""selling"";1028035;0.0;1028035;1.0;0;1028035;0;0;1028035;205607;822428;1028035;0;205607;0;822428;0;205607;0;0;1028035;11764"
"2;""FC"";1;""2025-02-03 02:24:07"";11;2;22;""s"";""buying"";1093827;0.94;0;0.0;1028035;0;1093827;1093827;0;0;0;1028035;1028035;205607;205607;822428;0;205607;0;0;1028035;11765"
"2;""FC"";1;""2025-02-03 02:24:12"";11;3;17;""b"";""selling"";1069272;0.0;1005116;0.94;0;1069272;1093827;1093827;-24555;0;-24555;1003480;1028035;200696;205607;802784;0;200696;0;0;1003480;11766"
"2;""FC"";1;""2025-02-03 02:24:15"";11;4;14;""s"";""buying"";1070965;0.94;0;0.0;1005116;0;1070965;1070965;0;0;0;1003480;1003480;200696;200696;802784;0;200696;0;0;1003480;11767"
"1;""Px"";1;""2025-02-03 02:24:15"";8;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11768"
"2;""FC"";1;""2025-02-03 02:24:22"";11;5;6;""b"";""selling"";1060441;0.0;996815;0.94;0;1060441;1070965;1070965;-10524;0;-10524;992956;1003480;198591;200696;794365;198000;591;0;0;794956;11769"
"1;""Px"";1;""2025-02-03 02:24:24"";8;1;33;""b"";""selling"";556371;0.0;556371;1.0;0;556371;0;0;556371;111274;445097;556371;0;111274;0;445097;0;111274;0;0;556371;11770"
"1;""Px"";1;""2025-02-03 02:24:32"";8;2;26;""s"";""buying"";619878;0.9;0;0.0;556371;0;619878;619878;0;0;0;556371;556371;111274;111274;445097;0;111274;0;0;556371;11771"
"2;""FC"";1;""2025-02-03 02:24:39"";12;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11772"
"2;""FC"";1;""2025-02-03 02:24:42"";12;1;38;""b"";""selling"";1395030;0.0;1395030;1.0;0;1395030;0;0;1395030;279006;1116024;1395030;0;279006;0;1116024;0;279006;0;0;1395030;11773"
"1;""Px"";1;""2025-02-03 02:24:45"";8;3;16;""b"";""selling"";642984;0.0;578686;0.9;0;642984;619878;619878;23106;4621;18485;579477;556371;115895;111274;463582;0;115895;0;0;579477;11774"
"1;""Px"";1;""2025-02-03 02:24:54"";8;4;12;""s"";""buying"";673339;0.86;0;0.0;578686;0;673339;673339;0;0;0;579477;579477;115895;115895;463582;0;115895;0;0;579477;11775"
"1;""Px"";1;""2025-02-03 02:25:01"";8;5;9;""b"";""selling"";727178;0.0;625373;0.86;0;727178;673339;673339;53839;10767;43072;633316;579477;126663;115895;506653;126663;0;0;0;506653;11776"
"2;""FC"";1;""2025-02-03 02:25:06"";12;2;14;""s"";""buying"";1710840;0.82;0;0.0;1395030;0;1710840;1710840;0;0;0;1395030;1395030;279006;279006;1116024;0;279006;0;0;1395030;11777"
"2;""FC"";1;""2025-02-03 02:25:08"";12;3;12;""b"";""selling"";1817748;0.0;1490553;0.82;0;1817748;1710840;1710840;106908;21381;85527;1501938;1395030;300387;279006;1201551;0;300387;0;0;1501938;11778"
"2;""FC"";1;""2025-02-03 02:25:13"";12;4;7;""s"";""buying"";1869977;0.8;0;0.0;1490553;0;1869977;1869977;0;0;0;1501938;1501938;300387;300387;1201551;0;300387;0;0;1501938;11779"
"2;""FC"";1;""2025-02-03 02:25:15"";12;5;5;""b"";""selling"";1934512;0.0;1547610;0.8;0;1934512;1869977;1869977;64535;12907;51628;1566473;1501938;313294;300387;1253179;300000;13294;0;0;1266473;11780"
"2;""FC"";1;""2025-02-03 02:25:35"";13;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11781"
"2;""FC"";1;""2025-02-03 02:25:40"";13;1;36;""b"";""selling"";3197191;0.0;3197191;1.0;0;3197191;0;0;3197191;639438;2557753;3197191;0;639438;0;2557753;0;639438;0;0;3197191;11782"
"1;""Px"";1;""2025-02-03 02:25:44"";9;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11783"
"2;""FC"";1;""2025-02-03 02:25:47"";13;2;29;""s"";""buying"";3556666;0.9;0;0.0;3197191;0;3556666;3556666;0;0;0;3197191;3197191;639438;639438;2557753;0;639438;0;0;3197191;11784"
"2;""FC"";1;""2025-02-03 02:25:51"";13;3;25;""b"";""selling"";3682537;0.0;3314283;0.9;0;3682537;3556666;3556666;125871;25174;100697;3323062;3197191;664612;639438;2658450;0;664612;0;0;3323062;11785"
"1;""Px"";1;""2025-02-03 02:25:52"";9;1;33;""b"";""selling"";880448;0.0;880448;1.0;0;880448;0;0;880448;176089;704359;880448;0;176089;0;704359;0;176089;0;0;880448;11786"
"2;""FC"";1;""2025-02-03 02:25:55"";13;4;21;""s"";""buying"";3606980;0.92;0;0.0;3314283;0;3606980;3606980;0;0;0;3323062;3323062;664612;664612;2658450;0;664612;0;0;3323062;11787"
"1;""Px"";1;""2025-02-03 02:26:01"";9;2;25;""s"";""buying"";908176;0.97;0;0.0;880448;0;908176;908176;0;0;0;880448;880448;176089;176089;704359;0;176089;0;0;880448;11788"
"2;""FC"";1;""2025-02-03 02:26:05"";13;5;11;""b"";""selling"";3431639;0.0;3157108;0.92;0;3431639;3606980;3606980;-175341;0;-175341;3147721;3323062;629544;664612;2518177;629000;544;0;0;2518721;11789"
"1;""Px"";1;""2025-02-03 02:26:11"";9;3;18;""b"";""selling"";918102;0.0;890559;0.97;0;918102;908176;908176;9926;1985;7941;890374;880448;178074;176089;712300;0;178074;0;0;890374;11790"
"1;""Px"";1;""2025-02-03 02:26:16"";9;4;16;""s"";""buying"";943912;0.94;0;0.0;890559;0;943912;943912;0;0;0;890374;890374;178074;178074;712300;0;178074;0;0;890374;11791"
"1;""Px"";1;""2025-02-03 02:26:19"";9;5;13;""b"";""selling"";1016727;0.0;955723;0.94;0;1016727;943912;943912;72815;14563;58252;963189;890374;192637;178074;770552;192637;0;0;0;770552;11792"
"2;""FC"";1;""2025-02-03 02:26:35"";14;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11793"
"2;""FC"";1;""2025-02-03 02:26:39"";14;1;38;""b"";""selling"";5053824;0.0;5053824;1.0;0;5053824;0;0;5053824;1010764;4043060;5053824;0;1010764;0;4043060;0;1010764;0;0;5053824;11794"
"2;""FC"";1;""2025-02-03 02:26:49"";14;2;27;""s"";""buying"";5930232;0.85;0;0.0;5053824;0;5930232;5930232;0;0;0;5053824;5053824;1010764;1010764;4043060;0;1010764;0;0;5053824;11795"
"2;""FC"";1;""2025-02-03 02:27:02"";14;3;15;""b"";""selling"";5513731;0.0;4686671;0.85;0;5513731;5930232;5930232;-416501;0;-416501;4637323;5053824;927464;1010764;3709859;0;927464;0;0;4637323;11796"
"2;""FC"";1;""2025-02-03 02:27:04"";14;4;12;""s"";""buying"";5775020;0.81;0;0.0;4686671;0;5775020;5775020;0;0;0;4637323;4637323;927464;927464;3709859;0;927464;0;0;4637323;11797"
"2;""FC"";1;""2025-02-03 02:27:07"";14;5;10;""b"";""selling"";5891883;0.0;4772425;0.81;0;5891883;5775020;5775020;116863;23372;93491;4754186;4637323;950837;927464;3803349;950000;837;0;0;3804186;11798"
"1;""Px"";1;""2025-02-03 02:27:13"";10;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11799"
"2;""FC"";1;""2025-02-03 02:27:29"";15;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11800"
"1;""Px"";1;""2025-02-03 02:27:34"";10;1;22;""b"";""selling"";952536;0.0;952536;1.0;0;952536;0;0;952536;190507;762029;952536;0;190507;0;762029;0;190507;0;0;952536;11801"
"2;""FC"";1;""2025-02-03 02:27:37"";15;1;34;""b"";""selling"";5120669;0.0;5120669;1.0;0;5120669;0;0;5120669;1024133;4096536;5120669;0;1024133;0;4096536;0;1024133;0;0;5120669;11802"
"1;""Px"";1;""2025-02-03 02:27:37"";10;2;20;""s"";""buying"";953689;1.0;0;0.0;952536;0;953689;953689;0;0;0;952536;952536;190507;190507;762029;0;190507;0;0;952536;11803"
"1;""Px"";1;""2025-02-03 02:27:39"";10;3;19;""b"";""selling"";967711;0.0;967711;1.0;0;967711;953689;953689;14022;2804;11218;966558;952536;193311;190507;773247;0;193311;0;0;966558;11804"
"1;""Px"";1;""2025-02-03 02:27:42"";10;4;17;""s"";""buying"";1099087;0.88;0;0.0;967711;0;1099087;1099087;0;0;0;966558;966558;193311;193311;773247;0;193311;0;0;966558;11805"
"2;""FC"";1;""2025-02-03 02:27:45"";15;2;26;""s"";""buying"";5590720;0.92;0;0.0;5120669;0;5590720;5590720;0;0;0;5120669;5120669;1024133;1024133;4096536;0;1024133;0;0;5120669;11806"
"1;""Px"";1;""2025-02-03 02:27:49"";10;5;13;""b"";""selling"";1132347;0.0;996465;0.88;0;1132347;1099087;1099087;33260;6652;26608;999818;966558;199963;193311;799855;199963;0;0;0;799855;11807"
"2;""FC"";1;""2025-02-03 02:27:56"";15;3;15;""b"";""selling"";5513731;0.0;5072633;0.92;0;5513731;5590720;5590720;-76989;0;-76989;5043680;5120669;1008736;1024133;4034944;0;1008736;0;0;5043680;11808"
"2;""FC"";1;""2025-02-03 02:28:04"";15;4;7;""s"";""buying"";5760389;0.88;0;0.0;5072633;0;5760389;5760389;0;0;0;5043680;5043680;1008736;1008736;4034944;0;1008736;0;0;5043680;11809"
"2;""FC"";1;""2025-02-03 02:28:06"";15;5;5;""b"";""selling"";5905788;0.0;5197093;0.88;0;5905788;5760389;5760389;145399;29079;116320;5189079;5043680;1037815;1008736;4151264;0;1037815;0;0;5189079;11810"
"1;""Px"";1;""2025-02-03 02:28:48"";11;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11811"
"1;""Px"";1;""2025-02-03 02:28:54"";11;1;35;""b"";""selling"";1036956;0.0;1036956;1.0;0;1036956;0;0;1036956;207391;829565;1036956;0;207391;0;829565;0;207391;0;0;1036956;11812"
"1;""Px"";1;""2025-02-03 02:29:00"";11;2;29;""s"";""buying"";1032376;1.0;0;0.0;1036956;0;1032376;1032376;0;0;0;1036956;1036956;207391;207391;829565;0;207391;0;0;1036956;11813"
"1;""QE"";1;""2025-02-03 02:29:00"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11814"
"1;""Px"";1;""2025-02-03 02:29:33"";11;3;28;""b"";""selling"";1068084;0.0;1068084;1.0;0;1068084;1032376;1032376;35708;7141;28567;1072664;1036956;214532;207391;858132;214532;0;0;0;858132;11815"
"1;""Px"";1;""2025-02-03 02:30:22"";12;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11816"
"1;""Px"";1;""2025-02-03 02:30:28"";12;1;35;""b"";""selling"";1556588;0.0;1556588;1.0;0;1556588;0;0;1556588;311317;1245271;1556588;0;311317;0;1245271;0;311317;0;0;1556588;11817"
"1;""Px"";1;""2025-02-03 02:30:38"";12;2;26;""s"";""buying"";1595559;0.98;0;0.0;1556588;0;1595559;1595559;0;0;0;1556588;1556588;311317;311317;1245271;0;311317;0;0;1556588;11818"
"1;""QE"";1;""2025-02-03 02:30:42"";1;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11819"
"1;""Px"";1;""2025-02-03 02:30:43"";12;3;21;""b"";""selling"";1862131;0.0;1824888;0.98;0;1862131;1595559;1595559;266572;53314;213258;1823160;1556588;364632;311317;1458528;0;364632;0;0;1823160;11820"
"1;""Px"";1;""2025-02-03 02:30:46"";12;4;19;""s"";""buying"";1837000;0.99;0;0.0;1824888;0;1837000;1837000;0;0;0;1823160;1823160;364632;364632;1458528;0;364632;0;0;1823160;11821"
"1;""Px"";1;""2025-02-03 02:30:50"";12;5;17;""b"";""selling"";1910746;0.0;1891639;0.99;0;1910746;1837000;1837000;73746;14749;58997;1896906;1823160;379381;364632;1517525;379381;0;1;0;1517525;11822"
"1;""QE"";1;""2025-02-03 02:31:37"";2;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11823"
"1;""QE"";1;""2025-02-03 02:32:02"";2;1;16;""b"";""selling"";503668;0.0;503668;1.0;0;503668;0;0;503668;100733;402935;503668;0;100733;0;402935;100733;0;0;0;402935;11824"
"1;""Px"";1;""2025-02-03 02:32:08"";13;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11825"
"1;""Px"";1;""2025-02-03 02:32:13"";13;1;37;""b"";""selling"";3278202;0.0;3278202;1.0;0;3278202;0;0;3278202;655640;2622562;3278202;0;655640;0;2622562;0;655640;0;0;3278202;11826"
"1;""Px"";1;""2025-02-03 02:32:19"";13;2;31;""s"";""buying"";4025455;0.81;0;0.0;3278202;0;4025455;4025455;0;0;0;3278202;3278202;655640;655640;2622562;0;655640;0;0;3278202;11827"
"1;""Px"";1;""2025-02-03 02:32:23"";13;3;27;""b"";""selling"";3731636;0.0;3022625;0.81;0;3731636;4025455;4025455;-293819;0;-293819;2984383;3278202;596876;655640;2387507;0;596876;0;0;2984383;11828"
"1;""Px"";1;""2025-02-03 02:32:26"";13;4;24;""s"";""buying"";3617814;0.84;0;0.0;3022625;0;3617814;3617814;0;0;0;2984383;2984383;596876;596876;2387507;0;596876;0;0;2984383;11829"
"1;""Px"";1;""2025-02-03 02:32:34"";13;5;18;""b"";""selling"";3300576;0.0;2772484;0.84;0;3300576;3617814;3617814;-317238;0;-317238;2667145;2984383;533429;596876;2133716;533429;0;0;0;2133716;11830"
"1;""QE"";1;""2025-02-03 02:33:33"";3;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11831"
"1;""Px"";1;""2025-02-03 02:33:39"";14;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11832"
"1;""Px"";1;""2025-02-03 02:33:49"";14;1;32;""b"";""selling"";5482412;0.0;5482412;1.0;0;5482412;0;0;5482412;1096482;4385930;5482412;0;1096482;0;4385930;0;1096482;0;0;5482412;11833"
"1;""QE"";1;""2025-02-03 02:33:51"";3;1;23;""b"";""selling"";871996;0.0;871996;1.0;0;871996;0;0;871996;174399;697597;871996;0;174399;0;697597;0;174399;0;0;871996;11834"
"1;""Px"";1;""2025-02-03 02:33:52"";14;2;29;""s"";""buying"";5733209;0.96;0;0.0;5482412;0;5733209;5733209;0;0;0;5482412;5482412;1096482;1096482;4385930;0;1096482;0;0;5482412;11835"
"1;""Px"";1;""2025-02-03 02:33:54"";14;3;28;""b"";""selling"";6124309;0.0;5879337;0.96;0;6124309;5733209;5733209;391100;78220;312880;5873512;5482412;1174702;1096482;4698810;0;1174702;0;0;5873512;11836"
"1;""QE"";1;""2025-02-03 02:33:59"";3;2;15;""s"";""buying"";782423;1.11;0;0.0;871996;0;782423;782423;0;0;0;871996;871996;174399;174399;697597;0;174399;0;0;871996;11837"
"1;""Px"";1;""2025-02-03 02:34:02"";14;4;21;""s"";""buying"";5831364;1.01;0;0.0;5879337;0;5831364;5831364;0;0;0;5873512;5873512;1174702;1174702;4698810;0;1174702;0;0;5873512;11838"
"1;""Px"";1;""2025-02-03 02:34:05"";14;5;19;""b"";""selling"";5473895;0.0;5528634;1.01;0;5473895;5831364;5831364;-357469;0;-357469;5516043;5873512;1103208;1174702;4412835;1103208;0;0;0;4412835;11839"
"1;""QE"";1;""2025-02-03 02:34:11"";3;3;3;""b"";""selling"";932035;0.0;1034559;1.11;0;932035;782423;782423;149612;29922;119690;1021608;871996;204321;174399;817287;204321;0;0;0;817287;11840"
"1;""QE"";1;""2025-02-03 02:35:09"";4;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11841"
"1;""QE"";1;""2025-02-03 02:35:09"";5;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11842"
"1;""QE"";1;""2025-02-03 02:35:10"";5;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11843"
"1;""Px"";1;""2025-02-03 02:35:17"";15;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11844"
"1;""Px"";1;""2025-02-03 02:35:24"";15;1;34;""b"";""selling"";5120669;0.0;5120669;1.0;0;5120669;0;0;5120669;1024133;4096536;5120669;0;1024133;0;4096536;0;1024133;0;0;5120669;11845"
"1;""Px"";1;""2025-02-03 02:35:29"";15;2;29;""s"";""buying"";5733209;0.89;0;0.0;5120669;0;5733209;5733209;0;0;0;5120669;5120669;1024133;1024133;4096536;0;1024133;0;0;5120669;11846"
"1;""Px"";1;""2025-02-03 02:35:34"";15;3;24;""b"";""selling"";5887089;0.0;5239509;0.89;0;5887089;5733209;5733209;153880;30776;123104;5274549;5120669;1054909;1024133;4219640;0;1054909;0;0;5274549;11847"
"1;""Px"";1;""2025-02-03 02:35:36"";15;4;23;""s"";""buying"";5785892;0.91;0;0.0;5239509;0;5785892;5785892;0;0;0;5274549;5274549;1054909;1054909;4219640;0;1054909;0;0;5274549;11848"
"1;""Px"";1;""2025-02-03 02:35:46"";15;5;15;""b"";""selling"";5513731;0.0;5017495;0.91;0;5513731;5785892;5785892;-272161;0;-272161;5002388;5274549;1000477;1054909;4001911;1000477;0;0;0;4001911;11849"
"1;""QE"";1;""2025-02-03 02:36:00"";6;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11850"
"1;""QE"";1;""2025-02-03 02:36:50"";7;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11851"
